building,noise,in_vehicle,asleep,no_windows,dist,age_groups,heard
0,0,0,0,0,727.6744122437983,5,1
0,0,1,0,0,29952.138508066128,5,0
0,0,0,0,0,232.04531368150666,1,1
0,0,0,0,0,12314.583378830226,2,1
0,0,0,0,0,401.48950557280654,4,1
0,0,1,0,0,37321.3458511833,4,0
0,0,0,0,0,4086.1912499554724,5,1
1,0,0,0,0,454.9365424566477,1,1
0,0,0,0,0,41.80746054218002,3,1
0,0,1,0,0,1014.064527613496,2,1
0,1,0,0,0,162.9566151761564,5,1
0,0,0,0,0,499.22139866023645,3,1
0,0,0,0,0,230.05002544765142,4,1
0,1,1,0,0,26841.524110370545,1,0
1,0,0,0,0,193.58716576731797,6,1
0,1,0,0,0,392.29079089964995,1,1
0,0,0,0,0,2168.3320810483065,6,1
1,0,0,0,0,131.58414158325922,3,1
0,1,1,0,0,22275.469267043678,3,0
0,0,0,0,0,3738.567208358399,3,1
0,0,0,0,0,710.4570811772517,1,1
0,0,0,0,0,164.5966882197984,4,1
0,0,0,0,0,804.8756217103462,2,1
0,0,0,0,0,499.7750199947867,1,1
0,0,0,0,0,5655.256099408502,3,1
0,0,0,0,0,501.282328915095,3,1
0,0,0,0,0,1035.2610634915698,1,1
0,0,0,0,0,718.7448123577583,4,1
1,0,0,0,0,632.8807055094433,6,0
0,0,1,0,0,52354.178364827465,6,0
0,0,0,0,0,154.89398386629267,2,1
0,1,0,0,0,41429.32100735442,3,0
0,0,0,0,0,90.25342130346064,7,1
1,0,0,0,1,966.2540548638559,3,0
0,0,1,0,0,1126.2876919861862,5,1
0,1,1,0,0,23892.18878078583,5,0
0,0,0,0,0,315.29085778962707,4,1
0,0,0,0,0,983.2657394188602,3,1
0,0,0,0,0,490.60031704600544,6,1
0,0,0,0,0,128.63169080201078,6,1
0,1,0,0,0,112.64734757717147,4,1
0,0,0,0,0,573.904804967576,3,1
0,0,0,0,0,901.2835171952715,4,1
1,0,0,0,0,628.6091268327256,3,1
0,0,1,0,0,294.8790928152097,5,1
0,0,0,0,0,646.4638559330336,4,1
0,0,0,0,0,253.51546454961345,4,1
0,0,0,0,0,24099.302164062672,3,1
1,1,0,0,0,369.68232324887407,2,0
0,1,0,0,0,726.2104323195902,3,1
0,1,0,0,0,1988.2231042513486,5,0
0,1,0,0,0,1256.8786842136644,1,1
0,0,0,0,0,21938.827769939122,4,0
1,0,0,0,1,443.1447957881092,3,0
1,0,0,0,0,1206.0615671950434,5,1
1,0,0,0,0,762.8561752368751,6,1
1,0,0,0,0,648.3602322853724,3,1
1,0,0,0,0,1113.9689270590422,4,1
1,0,0,0,0,365.15199349893544,1,1
0,0,0,0,0,426.07162836410964,3,1
0,0,0,0,0,880.1550000072126,3,1
0,1,0,0,0,195.42307099121155,2,0
1,0,0,0,0,55.77681508320113,3,1
0,0,0,0,0,11608.162781748053,7,0
0,0,0,0,0,41532.853408731164,6,0
0,1,0,0,0,31328.76608852411,3,0
0,0,0,0,0,45197.45835382574,3,0
0,0,0,0,0,575.3202767787376,5,1
1,0,0,0,0,363.0128000006264,5,1
0,1,1,0,0,24445.153472799535,1,0
0,0,0,0,0,1222.7712861185864,5,1
0,0,0,0,0,600.5566289074043,4,1
0,0,0,0,0,329.6677232727694,1,1
0,1,0,0,0,75260.12962758158,6,0
1,0,0,0,0,887.5438689775616,1,1
1,0,0,0,0,281.9270773282754,2,1
0,1,1,0,0,13646.579076397853,3,0
0,0,0,0,0,213.96302327293014,2,1
1,0,0,0,0,289.1057642039141,3,1
0,0,0,0,0,706.9711756346735,4,1
0,1,0,0,0,33619.01638309706,2,0
0,0,0,0,0,633.7255215457936,5,1
0,0,0,0,0,389.9055028142697,1,1
1,0,0,0,0,434.3275147154814,4,1
0,0,0,0,0,3808.9201877869637,1,1
0,1,0,0,0,464.7034076580769,4,1
0,1,0,0,0,1778.8457639037078,3,1
0,0,0,0,0,502.45373034642734,1,1
0,0,0,0,0,886.104807327685,4,1
0,0,1,0,0,25498.52613676995,6,0
0,1,1,0,0,15611.163727822037,6,0
0,0,0,0,0,6573.243227485955,3,0
1,0,0,0,0,465.756399123298,2,1
0,0,0,0,0,825.8054149958562,5,1
0,1,0,0,0,29218.059374327255,5,0
0,0,0,0,0,604.9099108631569,1,1
0,0,0,0,0,655.9852152975684,5,1
0,0,0,0,0,980.0952450642955,5,1
0,0,0,0,0,55276.41762430479,2,0
0,0,0,0,0,672.7591707732643,6,1
1,0,0,0,0,758.4172737471188,3,1
0,1,0,0,0,1165.2838297349958,2,1
0,0,1,0,0,509.4111955918176,6,0
0,0,0,0,0,145.57551414944587,6,1
0,0,0,0,0,202.17492510281846,0,1
0,0,0,0,0,587.235257582441,4,1
1,0,0,0,0,646.7628656807314,4,1
0,0,0,0,0,674.6693260687994,1,1
1,0,0,0,1,618.4523500474206,2,0
0,0,1,0,0,24249.808337848346,3,0
1,0,0,0,1,1011.0029591953333,6,0
0,0,0,0,0,32482.48661758469,7,0
0,0,0,0,0,975.5215135330543,1,1
0,0,0,0,0,1150.25755313989,2,1
1,0,0,0,0,224.1567756196017,2,1
0,0,0,0,0,338.2581231449451,0,1
1,0,0,0,0,2280.42034596036,5,1
1,0,0,0,0,896.2614872772807,2,1
0,0,0,0,0,682.3432211666915,5,1
0,1,1,0,0,2643.655331607185,4,0
1,0,0,0,1,3219.8648170075016,6,0
0,0,0,0,0,1084.7163682028508,2,1
0,0,0,0,0,2265.0164822906895,2,1
0,0,1,0,0,6201.586554328687,2,0
0,0,0,0,0,632.5905114994079,4,1
0,0,0,0,0,1019.9574571636258,6,1
0,1,0,0,0,1034.326105237186,6,1
0,0,1,0,0,41600.07406478347,3,0
0,0,0,0,0,434.801499648177,6,1
1,1,0,0,0,398.0321409627194,4,1
0,0,0,0,0,1058.5597856390975,2,1
0,1,0,0,0,352.51979618828216,4,1
0,0,0,0,0,66538.86342590877,6,0
1,0,0,0,0,726.6192528017693,4,1
1,0,0,0,0,384.7677859387679,5,1
0,0,0,0,0,586.8839887601239,3,1
0,0,1,0,0,29064.78304455563,4,0
0,0,0,0,0,690.0562680714759,3,1
0,0,0,0,0,29213.008756462717,5,0
1,0,0,0,0,452.0491857552964,1,1
1,0,0,0,0,975.36044314466,5,1
1,0,0,0,0,2620.3975760473522,3,1
0,0,0,0,0,320.90092229392906,1,1
0,0,0,0,0,189983.61719486341,5,0
0,0,0,0,0,2419.3370474821836,0,1
0,0,0,0,0,1212.8328513707581,3,1
0,0,1,0,0,38763.907144388846,7,0
0,0,0,0,0,315.4657579234606,2,1
0,0,0,0,0,553.160635301046,2,1
1,0,0,0,0,142.7462949342416,6,1
0,0,0,0,0,399.0518005022445,2,1
0,0,0,0,0,4659.3195879532295,6,1
1,0,0,0,0,1359.1171786669154,4,1
1,1,0,0,0,813.5001777717022,2,1
1,1,0,0,0,557.3521856237323,2,1
1,0,0,0,0,337.776932303886,1,1
0,0,0,0,0,689.6156290179729,6,1
0,0,0,0,0,943.9079710230731,2,1
0,0,0,0,0,1745.3194953601803,5,1
0,0,0,0,0,1335.9019164538677,0,1
0,0,0,0,0,21406.104372145244,4,1
0,0,0,0,0,328.74927732531273,2,1
0,0,0,0,0,547.730767865481,1,1
1,1,0,0,0,79.70281076891891,1,1
1,1,0,0,0,28280.3466828806,6,0
0,0,0,0,0,308.44915348412684,7,1
1,0,0,0,0,41.93098736019928,4,1
0,0,0,0,0,524.3163617153618,3,1
0,0,0,0,0,841.4737305276161,1,1
0,0,1,0,0,1899.0697448112876,5,0
1,1,0,0,0,963.9366944014869,3,1
1,0,0,0,0,450.6066100445679,2,1
0,0,1,0,0,3394.3870372864217,6,0
0,1,0,0,0,1694.6859965172785,4,1
0,1,1,0,0,28528.65635642017,7,0
1,0,0,0,0,159.28310553263253,3,1
0,1,0,0,0,175.83787125712533,2,1
0,0,0,0,0,2207.418571110482,2,1
0,0,0,0,0,990.7666993794331,4,1
1,0,0,0,0,1012.5019877543505,2,1
1,0,0,0,0,342.3934987115812,1,1
0,1,0,0,0,45801.34397491513,2,0
0,1,0,0,0,32927.339370926755,5,0
0,0,0,0,0,519.7338446902661,5,1
1,0,0,0,0,321.8208262085618,2,1
1,0,0,0,0,890.4919860272772,5,1
0,0,0,0,0,574.5803682702846,2,1
0,0,0,0,0,103.84279638119,5,1
0,1,0,0,0,562.7745998166176,6,1
0,0,0,0,0,368.8347325892387,1,1
0,0,0,0,0,295.0243417157795,2,1
1,0,0,0,0,895.393319488889,1,1
1,0,0,0,1,10994.466639928567,3,0
0,1,1,0,0,26025.79671941649,2,0
1,1,0,0,1,183.97117191854818,6,0
1,0,0,0,0,33.371489824103406,4,1
0,0,0,0,0,610.7977142774749,2,1
1,0,0,0,0,346.3054229331596,4,1
0,1,0,0,0,3001.744939980923,3,0
1,0,0,0,0,848.9144550010451,3,1
1,0,0,0,0,1496.064847409785,3,1
0,0,0,0,0,4358.697216202393,3,1
1,0,0,0,0,299.262299446816,4,1
1,0,0,0,0,832.0766242018112,0,1
0,0,0,0,0,32090.03267693481,6,0
0,0,0,0,0,41776.92736720435,2,0
0,0,1,0,0,573.9922673710274,4,1
0,0,0,0,0,100885.1016830074,5,0
1,0,0,0,0,600.438589029958,1,1
0,0,0,0,0,21508.5166251755,5,1
0,0,0,0,0,608.9098679371792,4,0
0,0,0,0,0,967.5557688592239,2,1
0,0,0,0,0,3494.9392328874005,4,1
0,0,0,0,0,606.1089967549112,5,1
0,0,0,0,0,236.02088966703445,3,1
0,0,0,0,0,1388.2593181286827,4,1
0,1,0,0,0,4172.697559857116,2,0
0,0,0,0,0,101.42986004903874,6,1
0,0,0,0,0,59990.221203950765,3,1
0,0,0,0,0,432.86730849375925,1,1
0,0,0,0,0,155.71825678725708,3,1
1,0,0,0,0,4368.808160023709,0,1
1,1,0,0,1,1450.8769141188827,4,0
0,0,0,0,0,802.0823070259388,7,1
0,0,0,0,0,69253.38201452015,6,0
0,0,0,0,0,225.43654939113833,4,0
0,0,0,0,0,460.58750802102276,1,1
0,1,0,0,0,628.3893863442659,6,0
0,0,0,0,0,632.1710492939865,3,1
0,1,0,0,0,528.3031973375016,3,1
0,0,0,0,0,621.3969157126817,1,1
0,0,0,0,0,939.4202146507777,3,1
0,0,1,0,0,11531.09476751729,2,0
0,0,0,0,0,1031.3529637161714,3,1
1,0,0,0,0,617.6835794122751,6,1
0,0,0,0,0,696.6476779956934,5,1
0,1,1,0,0,138531.14331675053,1,0
1,0,0,0,0,220.74774634359318,4,1
0,0,0,0,0,1106.5043185038858,3,1
0,1,0,0,0,162.94779139569656,2,1
0,1,0,0,0,59704.6268732492,6,0
0,1,0,0,0,1686.8273998264779,4,1
0,1,1,0,0,37296.190772558504,2,0
1,0,0,0,0,707.2246796277221,1,1
0,1,0,0,0,1033.782266352689,6,0
0,0,0,0,0,1740.0756264256952,6,1
1,0,0,0,0,1702.8457967012514,2,1
0,0,1,0,0,391.14709744608274,2,1
1,0,0,0,0,707.5105223196135,4,1
0,0,1,0,0,738.0787915869057,5,0
1,0,0,0,0,195.58886630996193,2,1
1,1,0,0,1,273.104175696201,7,0
0,1,1,0,0,47379.8951440911,5,0
0,0,1,0,0,350.69874815862136,3,1
0,0,0,0,0,31781.389423241075,4,1
0,1,0,0,0,28332.526968815302,4,0
0,0,0,0,0,1323.4958293796967,2,1
0,0,0,0,0,33331.639991078904,1,0
0,0,0,0,0,57.806437798933395,2,1
1,0,0,0,0,1719.1775546527476,3,1
0,0,0,0,0,459.02867218351025,2,1
1,1,0,0,0,915.7130611724449,6,0
1,0,0,0,0,119.31900246198579,4,1
1,0,0,0,0,109.78569979672528,4,1
1,1,0,0,1,894.3845161540888,6,0
1,0,0,0,0,290.7033858890185,6,1
0,0,0,0,0,1057.4020466278882,1,1
0,0,0,0,0,8614.52854892959,4,0
0,1,0,0,0,2536.7465145349074,3,0
0,0,0,0,0,250.30133532444518,2,1
0,1,1,0,0,8561.51284065521,2,0
1,1,0,0,0,417.43936870918924,1,1
0,0,0,0,0,340.00926276610767,4,1
0,0,0,0,0,227.71532867355728,1,1
0,0,0,0,0,334.03539217782395,4,1
0,0,0,0,0,1062.2385848714093,0,1
0,0,0,0,0,33954.95497009914,4,1
1,0,0,0,0,378.16581745638973,0,1
0,0,0,0,0,1205.5477150346528,2,1
0,0,0,0,0,1099.6438920821515,6,1
1,0,0,0,0,490.01936897114916,3,1
0,0,0,0,0,687.5182972219396,7,1
0,0,0,0,0,199.36129885172647,2,1
0,0,0,0,0,5440.2094793691585,7,1
1,0,0,0,0,518.1053680818035,6,1
0,0,0,0,0,130.06612564139775,0,1
1,0,0,0,0,39155.338505575906,6,0
0,0,0,0,0,3047.0223599892306,1,1
0,0,0,0,0,357.30028582877975,4,1
0,1,0,0,0,497.1406351204001,0,1
0,0,0,0,0,295.6043837469867,5,1
0,0,0,0,0,416.79895530335153,0,1
0,0,1,0,0,541.6990391207504,4,1
1,0,0,0,0,369.9471666301687,3,1
0,1,1,0,0,32434.697129293374,2,0
0,1,0,0,0,354.9520298462601,2,1
0,0,0,0,0,428.7398929833106,0,1
0,0,0,0,0,370.7424870705108,2,1
0,0,0,0,0,1524.0698650496336,5,1
0,0,0,0,0,430.05434879019543,3,1
0,1,0,0,0,266.53533777927566,6,1
0,0,0,0,0,45118.168188471616,2,0
1,0,0,0,0,1142.7588915544004,1,1
0,0,1,0,0,336.79508551281486,5,0
0,0,0,0,0,488.5357937725568,1,1
1,0,0,0,0,314.58041964569395,3,1
1,0,0,0,0,155.3046408982662,5,1
0,0,0,0,0,576.4132170922055,1,1
0,0,0,0,0,2259.510198722823,3,1
1,0,0,0,0,34995.681597551215,5,0
0,0,0,0,0,634.9851261020624,3,1
0,0,1,0,0,10647.424421909993,6,0
0,0,0,0,0,505.09476425195675,1,1
0,0,0,0,0,544.974682009787,5,1
0,0,0,0,0,609.028698358138,4,1
0,0,0,0,0,115.9097205258379,4,1
1,0,0,0,0,217.1379989488965,5,1
0,0,0,0,0,370.52970318715495,0,1
0,0,0,0,0,6425.3420406274145,3,0
0,0,1,0,0,487.0064274951675,1,1
0,0,0,0,0,671.3644839621153,2,1
1,0,0,0,0,79.02026286435495,2,1
0,0,1,0,0,34597.85657279716,3,0
0,0,0,0,0,587.2917283682609,5,1
0,0,0,0,0,2043.5745829959037,4,1
0,0,0,0,0,627.984108600451,2,1
0,1,0,0,0,30025.033212088034,7,0
0,0,1,0,0,1999.0134485847504,1,0
1,1,0,0,0,379.68834086548407,3,1
1,0,0,0,0,186.41090783830379,5,1
1,0,0,0,0,457.57239393259414,7,1
0,0,0,0,0,393.07983038871834,6,1
0,0,0,0,0,96.79807745378625,3,1
0,0,0,0,0,442.72392950797564,1,0
0,0,0,0,0,56256.61132671859,6,0
1,0,0,0,0,1384.8146017185884,3,1
0,0,0,0,0,986.4987302377483,2,1
0,0,1,0,0,24341.190392701337,7,0
1,0,0,0,0,845.7259530297293,5,1
1,1,0,0,0,57028.522037498435,2,0
0,0,0,0,0,50385.506390956325,4,0
1,1,0,0,0,972.2938052060624,2,1
1,0,0,0,0,444.929106707181,5,1
0,0,0,0,0,32449.007588759767,2,0
1,0,0,1,0,14839.650561942626,3,0
0,1,0,0,0,1077.7081832361048,3,1
1,1,0,0,1,121497.71377846086,1,0
0,0,0,0,0,72.86318771857962,5,1
0,0,0,0,0,664.4951863214333,5,1
0,0,1,0,0,32037.17301471761,6,0
0,0,0,0,0,2157.2505799627506,1,1
1,1,0,0,0,173.000468781398,2,1
0,0,0,0,0,273.3314330146178,1,1
0,0,0,0,0,53507.90868502121,5,0
1,0,0,1,0,34249.4424505509,6,0
1,0,0,0,1,670.1341932315117,7,0
0,0,1,0,0,36095.82388496761,2,0
0,0,0,0,0,839.3955107241616,4,1
0,0,0,0,0,59338.74793186865,1,1
0,1,0,0,0,462.9323203818795,2,1
0,0,0,0,0,1121.1982900280968,6,1
0,0,0,0,0,414.10810253328384,5,1
0,1,1,0,0,10777.051219232977,2,0
0,0,0,0,0,313.313887263366,7,1
1,0,0,0,0,218.34371429707832,3,1
0,0,0,0,0,957.5244325731945,6,1
0,1,0,0,0,3158.470085685814,1,1
0,0,0,0,0,650.9177503493416,5,1
0,1,0,0,0,395.10842227802465,5,0
0,0,0,0,0,257.3017846724185,2,1
0,0,0,0,0,4382.826937303678,7,1
1,0,0,0,0,744.5673367366262,2,1
0,0,0,0,0,1734.4931237047429,3,1
0,0,0,0,0,2590.9454972598646,1,1
0,0,1,0,0,1192.8275145720902,0,1
0,0,0,0,0,948.5372377233551,7,1
0,0,0,0,0,44363.475907036256,6,1
1,1,0,0,0,1291.2231437437695,4,1
0,0,0,0,0,561.49338782564,2,1
0,0,0,0,0,674.3435523543286,2,1
0,1,0,0,0,274.10336131623484,1,1
0,1,0,0,0,65442.10528093632,6,0
0,0,0,0,0,164.9325922997559,2,1
0,0,0,0,0,698.7762284576074,4,1
0,0,0,0,0,43576.087012474614,4,0
0,0,0,0,0,339.4954074744879,2,1
0,1,0,0,0,1293.482512376929,4,1
0,0,0,0,0,324.7177505695556,7,1
1,0,0,0,0,751.6364789213205,2,1
0,0,0,0,0,269.1615173479006,1,1
0,0,0,0,0,3752.580768254171,1,0
0,0,0,0,0,31421.643299180563,4,0
0,0,0,0,0,51653.92425607354,3,0
0,0,1,0,0,905.2266963412794,6,0
0,0,0,0,0,93.54980341987691,2,1
0,0,0,0,0,699.3410443464865,3,1
0,0,0,0,0,723.5855431737506,0,1
1,0,0,0,0,540.1547111018801,1,1
1,0,0,0,0,454.42708479079965,1,1
0,1,0,0,0,2569.4323855834355,0,1
0,0,0,0,0,1112.446570391604,3,1
0,1,1,0,0,68121.09568946615,7,0
0,0,0,0,0,611.7631639941944,1,1
1,0,0,0,0,486.12242503188855,4,1
0,0,0,0,0,752.8596878691363,6,1
0,0,0,0,0,41234.46243845877,6,0
1,0,0,0,0,706.8965452058957,3,1
0,0,0,0,0,212.36302030132052,3,1
0,0,0,0,0,655.8525861269212,2,1
0,1,0,0,0,394.9141040810415,4,1
1,0,0,0,0,1340.0429608425388,6,1
0,0,0,0,0,1258.3311196404893,6,1
0,0,0,0,0,459.8131257695315,3,1
1,0,0,0,0,531.7190098253596,1,1
0,1,1,0,0,28479.645239197565,1,0
0,0,0,0,0,236.1758775319778,4,1
0,0,0,0,0,232.66069204910494,1,1
0,0,0,0,0,1878.4043505562727,3,1
0,0,0,0,0,746.6952409208776,4,1
0,0,0,0,0,819.504630748893,0,1
0,0,0,0,0,25365.295921122313,5,0
0,0,0,0,0,290.8021817381232,3,1
0,0,0,0,0,2946.0123156888903,6,1
0,0,0,0,0,672.2414736781806,4,1
0,0,0,0,0,785.8191007382177,3,1
0,0,0,0,0,709.4636561369889,6,1
0,0,1,0,0,1183.4752345772674,1,1
1,0,0,0,0,290.32977677684283,2,1
1,0,0,0,0,168.03747179374056,1,1
0,0,0,0,0,3548.4207271800833,2,0
0,0,0,0,0,403.44867509406475,6,1
0,1,0,0,0,41087.3601218838,7,0
0,0,0,0,0,354.05747511298335,5,1
0,0,0,0,0,103.00479736313949,3,1
0,0,0,0,0,279.39467873127364,5,1
0,0,0,0,0,1369.1997945021542,3,1
0,0,0,0,0,247.2721969499545,3,1
0,0,0,0,0,267.19941883691075,2,1
0,0,0,0,0,132.50223845676288,4,1
1,0,0,0,0,434.0628830072071,2,1
0,0,0,0,0,788.6701621614618,1,1
0,0,0,0,0,71329.0907470579,5,0
1,0,0,0,0,731.9835797998987,6,1
0,0,0,0,0,53.82975294924782,6,1
0,0,0,0,0,615.0221055440353,1,1
0,0,0,0,0,525.137407868376,1,1
0,0,0,0,0,343.070736766626,1,1
0,1,0,0,0,32541.44720344399,6,0
0,0,0,0,0,407.1544014867602,4,1
0,0,0,0,0,409.3426616790976,3,1
0,0,0,0,0,1324.0334141415424,5,1
0,1,0,0,0,38330.07742461966,2,0
0,1,0,0,0,44890.40146397014,6,0
1,0,0,0,0,1059.8509992530269,6,1
0,1,0,0,0,426.20013289645993,7,1
0,0,0,0,0,1371.7360409573034,5,1
0,1,0,0,0,794.704258519691,1,1
0,0,1,0,0,588.9935403965314,3,1
0,0,0,0,0,573.751271137218,3,1
1,0,0,0,0,372.1731778442444,1,1
0,0,0,0,0,341.88919480841054,3,1
0,0,1,0,0,6496.151586010655,7,0
1,0,0,0,0,690.7503179130126,1,1
0,0,0,0,0,225.68102547264937,4,1
1,1,0,0,0,583.6711397908788,2,1
1,0,0,0,0,886.9575980573974,5,1
0,0,0,0,0,403.88239643276773,2,1
1,0,0,0,0,877.3520631029479,1,1
0,0,0,0,0,17091.137395193564,5,0
0,0,0,0,0,319.5397424417755,3,1
1,0,0,0,0,899.667561638259,3,1
0,0,0,0,0,267.2744824295611,5,0
1,0,0,0,0,390.8944740026059,6,1
1,0,0,0,0,1173.1305100636623,1,1
0,1,0,0,0,39138.01030865392,5,0
1,0,0,0,0,743.2373006065226,4,1
0,0,0,0,0,1872.6426483126324,4,1
0,0,0,0,0,144.70763903670272,2,1
0,0,0,0,0,643.9761157770663,1,1
0,0,0,0,0,21375.799371601308,4,0
1,0,0,0,0,93.38713186916353,5,1
0,0,1,0,0,817.9686649283435,6,0
1,0,0,0,0,1031.598776397619,5,1
0,1,0,0,0,39686.50611981305,4,0
0,0,0,0,0,35553.59369357969,5,0
0,0,0,0,0,2137.7153716237513,3,1
1,0,0,0,0,1199.0341251971756,2,1
0,0,0,0,0,1205.4596389337603,2,1
0,0,0,0,0,1080.0095225033047,3,1
0,0,0,0,0,931.5906284147611,2,1
0,0,0,0,0,1303.6457508987414,1,1
0,1,0,0,0,2304.7097867204434,7,0
1,0,0,0,0,706.9093876786164,5,1
1,0,0,0,0,321.0067346211186,2,1
0,0,0,0,0,318.66484835476547,5,1
0,0,1,0,0,1511.1510161535004,2,1
0,0,1,0,0,41170.77794631655,5,0
1,0,0,0,0,790.1526574586978,3,1
0,1,0,0,0,34174.87720176336,7,0
1,0,0,0,0,402.5303540608703,2,1
0,0,0,0,0,4229.281691126641,3,0
1,1,0,0,0,117.1791594768234,4,1
0,0,1,0,0,2470.408927762946,6,1
0,0,0,0,0,202.4862829303569,4,1
1,0,0,0,0,572.9304961786711,7,1
1,0,0,0,0,4700.124570762699,2,1
0,0,0,0,0,249.2293511962195,5,1
0,1,0,0,0,265.02051350188884,1,1
0,0,0,0,0,31526.49781769527,4,0
0,1,1,0,0,217.5807150557499,6,0
1,0,0,0,0,1274.507819663662,4,1
0,0,0,0,0,311.88924460726247,1,1
1,0,0,0,0,234.84113083905277,6,1
0,0,0,0,0,242.14978468822605,5,1
0,0,0,0,0,1427.8239223886228,3,1
1,0,0,0,0,659.583326255286,4,1
0,0,1,0,0,534.7882400148612,5,1
0,1,0,0,0,743.3886036138107,6,0
0,0,0,0,0,752.0945453055581,2,1
0,0,0,0,0,944.2825320222148,3,1
0,0,0,0,0,552.3738393554513,6,1
0,0,0,0,0,2334.8538634091037,2,1
0,0,0,0,0,4600.629511267205,3,1
0,1,0,0,0,397.34113316361424,4,1
0,0,0,0,0,3484.6450031202467,1,1
0,0,0,0,0,568.1726933113852,3,1
1,0,0,0,0,575.9558868084807,4,1
0,0,0,0,0,100714.1292867418,5,0
0,0,0,0,0,677.8338150969149,2,1
0,0,0,0,0,653.7532312867328,2,1
0,0,0,0,0,1116.273697305079,7,1
0,0,0,0,0,31841.722472763668,7,0
1,1,0,0,0,78015.31177575195,7,0
1,0,0,0,0,1726.4557815169117,1,1
0,1,0,0,0,1317.8955589542456,3,1
0,0,0,0,0,140.6914023025642,3,1
1,0,0,0,0,820.0664771429402,4,1
0,0,0,0,0,2494.3411076103594,3,1
0,0,0,0,0,1083.918048558752,1,1
0,1,1,0,0,690.3802920581453,6,0
0,1,0,0,0,432.55949454541013,0,1
0,0,0,0,0,118.55453912234039,0,1
1,0,0,0,0,275.0960512521407,3,1
0,0,0,0,0,144.2247917069391,3,1
0,0,0,0,0,539.3748689304415,5,1
1,0,0,0,0,903.1136641361376,1,1
1,0,0,0,0,11976.378610791031,6,0
0,0,1,0,0,1386.7006223660478,0,0
0,0,0,0,0,732.0562992523998,1,1
0,0,0,0,0,354.7261115767928,3,1
0,0,0,0,0,49.774326020958014,5,1
0,0,0,0,0,285.68559260702904,1,1
1,0,0,0,0,323.60025694848514,3,1
0,0,0,0,0,18793.579056630166,2,1
0,0,0,0,0,1038.4578401496146,7,1
0,0,0,0,0,895.815587098046,3,1
0,0,0,0,0,812.3044051246408,0,1
0,0,0,0,0,2311.121101942058,2,1
0,0,0,0,0,262.2171300406036,6,1
1,1,0,0,0,836.5176127502136,6,1
1,0,0,0,0,688.9611618709943,6,1
0,0,1,0,0,39752.15146460537,7,0
0,1,0,0,0,132186.4319483136,4,0
0,0,0,0,0,43460.63169245551,4,0
1,1,0,0,0,326.42102779254935,2,0
0,0,0,0,0,129.68612708835764,1,1
1,0,0,0,0,478.3443507166074,0,1
0,0,0,0,0,1150.9736928724074,4,1
0,0,0,0,0,780.7392439328687,6,0
1,0,0,0,0,350.373817822632,4,1
0,0,0,0,0,476.5684340352107,4,1
1,0,0,0,0,646.0736608975044,2,1
0,0,0,0,0,706.4574690775128,7,1
0,0,0,0,0,551.5833504002612,2,1
0,0,0,0,0,807.7058810964894,4,1
1,1,0,0,0,1068.4374546326283,1,1
0,0,0,0,0,1376.3315500485528,5,1
0,0,0,0,0,1758.5097952975364,6,1
0,0,1,0,0,1222.3724481070954,5,0
0,1,0,0,0,308.6108655634736,1,1
0,1,0,0,0,719.5866459889656,5,1
1,1,0,0,0,670.526682632804,4,0
0,1,0,0,0,613.5930161854152,1,1
1,0,0,0,0,1091.5799864917533,7,1
0,0,1,0,0,950.2783368828217,4,1
0,0,0,0,0,9140.580358067313,2,0
0,0,0,0,0,491.5253316584108,2,1
0,1,0,0,0,352.77099569206797,6,1
0,0,0,0,0,198.17017720206312,5,1
0,0,0,0,0,221.34280258425625,2,1
0,0,0,0,0,2551.3971596148644,4,1
0,0,0,0,0,4724.023364733148,4,1
0,0,0,0,0,203.03015103590317,2,1
1,0,0,0,0,266.93994640901633,5,1
1,0,0,0,0,1845.8330419894762,6,1
0,1,0,0,0,111.29708493304774,2,1
0,0,0,0,0,610.4970854754487,3,1
0,0,0,0,0,752.782310253102,4,1
0,1,0,0,0,36205.84008321982,5,0
0,0,0,0,0,147.9776904784918,4,1
1,0,0,0,0,269.00864463644604,2,1
0,0,0,0,0,485.52172239041937,1,1
0,0,0,0,0,100.47537935060812,7,1
0,0,0,0,0,3622.0498103852356,3,1
0,0,0,0,0,730.2395795716395,4,1
0,0,1,0,0,25611.226376593517,5,0
0,0,1,0,0,27092.447864454836,5,0
1,0,0,0,0,1956.6997663112493,3,1
0,0,0,0,0,211.55159348811114,6,1
0,0,0,0,0,1543.0049045050316,4,1
0,0,0,0,0,318.4484012906767,1,1
0,0,0,0,0,293.51802473910817,1,1
1,0,0,0,1,448.60737761724005,5,1
1,1,0,0,1,312.91648820906903,6,0
0,0,0,0,0,479.1042845810404,5,1
1,0,0,0,0,1586.3097687579136,1,1
0,0,0,0,0,170.35376509580777,3,1
1,0,0,0,0,316.16997150011167,2,1
0,1,1,0,0,583.4072821500415,2,1
0,1,1,0,0,13733.960772772343,4,0
0,0,0,0,0,2083.355847926152,5,1
0,0,0,0,0,575.9791069672364,1,1
0,1,1,0,0,84515.67606542428,5,0
1,0,0,0,0,419.60587765219964,3,1
0,0,1,0,0,399.10965143742885,3,1
0,1,1,0,0,363.9049817800405,5,0
0,0,0,0,0,482.4980013439525,4,1
0,0,0,0,0,200.0150017854281,6,1
0,0,0,0,0,1098.5116167515907,2,1
0,1,0,0,0,20328.206764373263,2,0
0,0,0,0,0,968.9548314390008,1,1
